,Key variable: unique archived identifier,Rounded dwelling weight for 2 year Physical Survey sample,aagph1516,Tenure with vacancy,tenure4x,tenure2x,vacantx,gorEHS,region3x,govreg1
3424,15160024579,1415,1425,owner occupied - occupied,1,1,1,8,2,3
3425,15160024583,2929, ,private rented - vacant,2,1,2,4,1,1
3426,15160024584,914,1013,private rented - occupied,2,1,1,9,2,4
3427,15160024587,1357,1407,housing association - occupied,4,2,1,8,2,3
3428,15160024590,2281,2281,owner occupied - occupied,1,1,1,2,1,1
3429,15160024591,4005,4011,owner occupied - occupied,1,1,1,9,2,4
3430,15160024595,779,789,housing association - occupied,4,2,1,5,3,2
3431,15160024605,533,554,local authority - occupied,3,2,1,8,2,3
3432,15160024609,730,730,housing association - occupied,4,2,1,6,3,2
3433,15160024612,549,549,local authority - occupied,3,2,1,9,2,4
3434,15160024613,2862,2869,owner occupied - occupied,1,1,1,7,3,4
3435,15160024619,893,893,housing association - occupied,4,2,1,6,3,2
3436,15160024623,2290,2293,owner occupied - occupied,1,1,1,9,2,4
3437,15160024625,2576,2576,owner occupied - occupied,1,1,1,2,1,1
3438,15160024627,278,278,local authority - occupied,3,2,1,4,1,1
3439,15160024642,1748,1847,private rented - occupied,2,1,1,10,3,4
3440,15160024644,1976,1976,owner occupied - occupied,1,1,1,5,3,2
3441,15160024646,2060,2060,owner occupied - occupied,1,1,1,10,3,4
3442,15160024651,1980,1980,owner occupied - occupied,1,1,1,1,1,1
3443,15160024653,792,821,housing association - occupied,4,2,1,8,2,3
3444,15160024660,2637,3083,private rented - occupied,2,1,1,8,2,3
3445,15160024665,424,424,housing association - occupied,4,2,1,6,3,2
3446,15160024667,4166,4176,owner occupied - occupied,1,1,1,7,3,4
3447,15160024669,2387,2387,owner occupied - occupied,1,1,1,10,3,4
3448,15160024670,498,506,housing association - occupied,4,2,1,2,1,1
3449,15160024671,3864,3878,owner occupied - occupied,1,1,1,6,3,2
3450,15160024674,1638,1640,owner occupied - occupied,1,1,1,9,2,4
3451,15160024677,1109,1126,private rented - occupied,2,1,1,4,1,1
3452,15160024683,1346,1411,private rented - occupied,2,1,1,2,1,1
3453,15160024687,1476,1596,private rented - occupied,2,1,1,9,2,4
3454,15160024693,1425,1448,private rented - occupied,2,1,1,4,1,1
3455,15160024694,417,423,private rented - occupied,2,1,1,4,1,1
3456,15160024695,493,493,housing association - occupied,4,2,1,10,3,4
3457,15160024698,2882,2882,owner occupied - occupied,1,1,1,5,3,2
3458,15160024703,1398,1511,private rented - occupied,2,1,1,9,2,4
3459,15160024705,2468,2486,owner occupied - occupied,1,1,1,8,2,3
3460,15160024707,4563,4563,owner occupied - occupied,1,1,1,8,2,3
3461,15160024708,1296,1369,private rented - occupied,2,1,1,10,3,4
3462,15160024712,2224,2224,owner occupied - occupied,1,1,1,9,2,4
3463,15160024713,281,281,local authority - occupied,3,2,1,4,1,1
3464,15160024716,2250,2458,private rented - occupied,2,1,1,6,3,2
3465,15160024722,675,675,housing association - occupied,4,2,1,1,1,1
3466,15160024725,17949,19249,owner occupied - occupied,1,1,1,6,3,2
3467,15160024726,1021,1021,local authority - occupied,3,2,1,8,2,3
3468,15160024727,1484,1484,owner occupied - occupied,1,1,1,2,1,1
3469,15160024729,618,618,housing association - occupied,4,2,1,2,1,1
3470,15160024731,393,393,local authority - occupied,3,2,1,2,1,1
3471,15160024748,1720,1720,private rented - occupied,2,1,1,1,1,1
3472,15160024751,671,671,housing association - occupied,4,2,1,7,3,4
3473,15160024752,1789,1982,private rented - occupied,2,1,1,9,2,4
3474,15160024763,2524,2524,owner occupied - occupied,1,1,1,1,1,1
3475,15160024767,645,645,local authority - occupied,3,2,1,8,2,3
3476,15160024769,599,599,local authority - occupied,3,2,1,1,1,1
3477,15160024771,2127,2130,owner occupied - occupied,1,1,1,9,2,4
3478,15160024777,584,584,local authority - occupied,3,2,1,8,2,3
3479,15160024779,980,1060,private rented - occupied,2,1,1,9,2,4
3480,15160024784,2836,2836,owner occupied - occupied,1,1,1,5,3,2
3481,15160024785,4542,5032,private rented - occupied,2,1,1,9,2,4
3482,15160024787,3632,3632,owner occupied - occupied,1,1,1,1,1,1
3483,15160024794,5898,5898,owner occupied - occupied,1,1,1,2,1,1
3484,15160024795,1602,1873,private rented - occupied,2,1,1,8,2,3
3485,15160024809,3081,3081,owner occupied - occupied,1,1,1,10,3,4
3486,15160024815,389,389,local authority - occupied,3,2,1,4,1,1
3487,15160024817,4026,4026,owner occupied - occupied,1,1,1,9,2,4
3488,15160024826,296,296,housing association - occupied,4,2,1,9,2,4
3489,15160024827,2748,2758,owner occupied - occupied,1,1,1,6,3,2
3490,15160024828,1523,1523,owner occupied - occupied,1,1,1,4,1,1
3491,15160024829,1109,1109,owner occupied - occupied,1,1,1,1,1,1
3492,15160024833,369,375,housing association - occupied,4,2,1,2,1,1
3493,15160024835,6346,6370,owner occupied - occupied,1,1,1,6,3,2
3494,15160024836,542,542,local authority - occupied,3,2,1,4,1,1
3495,15160024843,2494,2497,owner occupied - occupied,1,1,1,9,2,4
3496,15160024851,1595,1767,private rented - occupied,2,1,1,9,2,4
3497,15160024866,352,352,housing association - occupied,4,2,1,1,1,1
3498,15160024867,1767,1773,owner occupied - occupied,1,1,1,6,3,2
3499,15160024873,978,978,local authority - occupied,3,2,1,9,2,4
3500,15160024874,408,408,local authority - occupied,3,2,1,8,2,3
3501,15160024876,2190,2692,private rented - occupied,2,1,1,8,2,3
3502,15160024881,1804,1907,private rented - occupied,2,1,1,10,3,4
3503,15160024884,3869,3874,owner occupied - occupied,1,1,1,9,2,4
3504,15160024885,2159,2159,local authority - occupied,3,2,1,4,1,1
3505,15160024890,5770,5770,owner occupied - occupied,1,1,1,2,1,1
3506,15160024894,538,547,housing association - occupied,4,2,1,2,1,1
3507,15160024897,5458,5458,owner occupied - occupied,1,1,1,8,2,3
3508,15160024898,386,393,housing association - occupied,4,2,1,2,1,1
3509,15160024901,1119,1119,housing association - occupied,4,2,1,2,1,1
3510,15160024909,2240,2240,owner occupied - occupied,1,1,1,4,1,1
3511,15160024920,1900,1907,owner occupied - occupied,1,1,1,6,3,2
3512,15160024923,2522,2531,owner occupied - occupied,1,1,1,6,3,2
3513,15160024924,4532,4532,owner occupied - occupied,1,1,1,5,3,2
3514,15160024926,1112,1134,owner occupied - occupied,1,1,1,8,2,3
3515,15160024927,2657,2657,owner occupied - occupied,1,1,1,1,1,1
3516,15160024929,2010,2010,owner occupied - occupied,1,1,1,10,3,4
3517,15160024933,921,1006,private rented - occupied,2,1,1,6,3,2
3518,15160024934,2075,2075,owner occupied - occupied,1,1,1,10,3,4
3519,15160024937,371,376,housing association - occupied,4,2,1,5,3,2
3520,15160024938,2771,2778,owner occupied - occupied,1,1,1,7,3,4
3521,15160024939,5480,5519,owner occupied - occupied,1,1,1,8,2,3
3522,15160024940,427,434,housing association - occupied,4,2,1,2,1,1
3523,15160024946,1568,1833,private rented - occupied,2,1,1,8,2,3
3524,15160024949,2000,2003,owner occupied - occupied,1,1,1,9,2,4
3525,15160024951,3451,3451,owner occupied - occupied,1,1,1,10,3,4
3526,15160024973,3233,3245,owner occupied - occupied,1,1,1,6,3,2
3527,15160024981,3017,3025,owner occupied - occupied,1,1,1,7,3,4
3528,15160024984,1856,1856,owner occupied - occupied,1,1,1,10,3,4
3529,15160024985,1496,1634,private rented - occupied,2,1,1,6,3,2
3530,15160024986,2777,2777,owner occupied - occupied,1,1,1,10,3,4
3531,15160024989,9916,9916,owner occupied - occupied,1,1,1,2,1,1
3532,15160024990,9579,9647,owner occupied - occupied,1,1,1,8,2,3
3533,15160024992,687,743,private rented - occupied,2,1,1,9,2,4
3534,15160024994,1576,1576,owner occupied - occupied,1,1,1,2,1,1
3535,15160024996,1543,1709,private rented - occupied,2,1,1,9,2,4
3536,15160025004,3353,3358,owner occupied - occupied,1,1,1,9,2,4
3537,15160025012,459,468,local authority - occupied,3,2,1,10,3,4
3538,15160025016,1593,1593,owner occupied - occupied,1,1,1,7,3,4
3539,15160025017,2077,2077,owner occupied - occupied,1,1,1,10,3,4
3540,15160025019,565,587,local authority - occupied,3,2,1,7,3,4
3541,15160025022,1921,1924,owner occupied - occupied,1,1,1,9,2,4
3542,15160025031,1576,1937,private rented - occupied,2,1,1,8,2,3
3543,15160025034,1889,1889,owner occupied - occupied,1,1,1,8,2,3
3544,15160025035,730,730,housing association - occupied,4,2,1,9,2,4
3545,15160025040,667,667,housing association - occupied,4,2,1,9,2,4
3546,15160025043,1551,1551,owner occupied - occupied,1,1,1,5,3,2
3547,15160025044,2000,2000,owner occupied - occupied,1,1,1,10,3,4
3548,15160025047,443,443,housing association - occupied,4,2,1,7,3,4
3549,15160025049,1137,1137,owner occupied - occupied,1,1,1,4,1,1
3550,15160025054,2868,2868,owner occupied - occupied,1,1,1,1,1,1
3551,15160025061,1721,1724,owner occupied - occupied,1,1,1,9,2,4
3552,15160025064,1939,1939,owner occupied - occupied,1,1,1,5,3,2
3553,15160025071,1142,1204,private rented - occupied,2,1,1,7,3,4
3554,15160025073,1970,2043,housing association - occupied,4,2,1,8,2,3
3555,15160025078,1715,1900,private rented - occupied,2,1,1,9,2,4
3556,15160025082,1903,1935,private rented - occupied,2,1,1,2,1,1
3557,15160025097,792,792,housing association - occupied,4,2,1,9,2,4
3558,15160025101,301,301,local authority - occupied,3,2,1,9,2,4
3559,15160025102,1580,1582,owner occupied - occupied,1,1,1,9,2,4
3560,15160025108,2177,2183,owner occupied - occupied,1,1,1,7,3,4
3561,15160025110,3015,3015,owner occupied - occupied,1,1,1,1,1,1
3562,15160025111,3329,3342,owner occupied - occupied,1,1,1,6,3,2
3563,15160025118,674,699,housing association - occupied,4,2,1,8,2,3
3564,15160025131,809,897,private rented - occupied,2,1,1,9,2,4
3565,15160025135,3277,3830,private rented - occupied,2,1,1,8,2,3
3566,15160025138,1150,1150,housing association - occupied,4,2,1,10,3,4
3567,15160025144,1649,1675,private rented - occupied,2,1,1,4,1,1
3568,15160025147,4192,4274,private rented - occupied,2,1,1,8,2,3
3569,15160025155,4083,4083,owner occupied - occupied,1,1,1,8,2,3
3570,15160025163,899,899,local authority - occupied,3,2,1,10,3,4
3571,15160025164,952,1029,private rented - occupied,2,1,1,9,2,4
3572,15160025166,1781,1781,housing association - occupied,4,2,1,9,2,4
3573,15160025174,275,275,local authority - occupied,3,2,1,1,1,1
3574,15160025175,1240,1240,owner occupied - occupied,1,1,1,4,1,1
3575,15160025180,2878,2898,owner occupied - occupied,1,1,1,8,2,3
3576,15160025185,1969,1976,owner occupied - occupied,1,1,1,6,3,2
3577,15160025189,1222,1222,local authority - occupied,3,2,1,5,3,2
3578,15160025190,504,504,local authority - occupied,3,2,1,4,1,1
3579,15160025195,1103,1103,private rented - occupied,2,1,1,10,3,4
3580,15160025196,1197,1197,owner occupied - occupied,1,1,1,5,3,2
3581,15160025207,3478,3478,owner occupied - occupied,1,1,1,4,1,1
3582,15160025215,505, ,housing association - vacant,4,2,2,6,3,2
3583,15160025216,1619,1631,owner occupied - occupied,1,1,1,8,2,3
3584,15160025218,10483,10483,owner occupied - occupied,1,1,1,8,2,3
3585,15160025228,1063,1079,private rented - occupied,2,1,1,4,1,1
3586,15160025241,660,685,local authority - occupied,3,2,1,7,3,4
3587,15160025246,1436,1440,owner occupied - occupied,1,1,1,7,3,4
3588,15160025254,1681,1681,owner occupied - occupied,1,1,1,2,1,1
3589,15160025255,1932,2258,private rented - occupied,2,1,1,8,2,3
3590,15160025258,1487,1572,private rented - occupied,2,1,1,10,3,4
3591,15160025265,2159,2159,owner occupied - occupied,1,1,1,7,3,4
3592,15160025267,2469,2469,owner occupied - occupied,1,1,1,10,3,4
3593,15160025269,3594,3594,owner occupied - occupied,1,1,1,5,3,2
3594,15160025273,1572,1572,housing association - occupied,4,2,1,1,1,1
3595,15160025277,2380,2380,owner occupied - occupied,1,1,1,2,1,1
3596,15160025281,1790,1790,owner occupied - occupied,1,1,1,10,3,4
3597,15160025282,939,973,housing association - occupied,4,2,1,8,2,3
3598,15160025285,763,763,housing association - occupied,4,2,1,4,1,1
3599,15160025288,277,277,local authority - occupied,3,2,1,2,1,1
3600,15160025295,620,620,local authority - occupied,3,2,1,8,2,3
3601,15160025301,5355,5355,owner occupied - occupied,1,1,1,9,2,4
3602,15160025309,1128,1128,housing association - occupied,4,2,1,4,1,1
3603,15160025314,1413,1413,housing association - occupied,4,2,1,8,2,3
3604,15160025319,3603,3603,local authority - occupied,3,2,1,6,3,2
3605,15160025324,2161,2161,owner occupied - occupied,1,1,1,8,2,3
3606,15160025327,4595,4595,owner occupied - occupied,1,1,1,2,1,1
3607,15160025331,3253,3253,owner occupied - occupied,1,1,1,4,1,1
3608,15160025332,427,427,local authority - occupied,3,2,1,1,1,1
3609,15160025358,773,773,housing association - occupied,4,2,1,10,3,4
3610,15160025362,4477,4477,owner occupied - occupied,1,1,1,10,3,4
3611,15160025368,3445,3458,owner occupied - occupied,1,1,1,6,3,2
3612,15160025370,435,435,housing association - occupied,4,2,1,7,3,4
3613,15160025373,517,517,housing association - occupied,4,2,1,6,3,2
3614,15160025376,1309,1309,owner occupied - occupied,1,1,1,10,3,4
3615,15160025378,1341,1343,owner occupied - occupied,1,1,1,9,2,4
3616,15160025380,1556,1559,owner occupied - occupied,1,1,1,9,2,4
3617,15160025384,2137,2137,owner occupied - occupied,1,1,1,10,3,4
3618,15160025390,528,528,housing association - occupied,4,2,1,10,3,4
3619,15160025391,327,339,local authority - occupied,3,2,1,7,3,4
3620,15160025397,2047,2047,owner occupied - occupied,1,1,1,2,1,1
3621,15160025402,1866,1866,owner occupied - occupied,1,1,1,9,2,4
3622,15160025404,2742,2742,housing association - occupied,4,2,1,2,1,1
3623,15160025405,896,911,private rented - occupied,2,1,1,2,1,1
3624,15160025424,1159,1159,owner occupied - occupied,1,1,1,2,1,1
3625,15160025432,9458,9458,owner occupied - occupied,1,1,1,8,2,3
3626,15160025435,1155,1155,local authority - occupied,3,2,1,1,1,1
3627,15160025444,2097,2097,housing association - occupied,4,2,1,9,2,4
3628,15160025445,2684,2684,owner occupied - occupied,1,1,1,1,1,1
3629,15160025451,1884, ,private rented - vacant,2,1,2,7,3,4
3630,15160025465,2218,2224,owner occupied - occupied,1,1,1,7,3,4
3631,15160025468,1808,1811,owner occupied - occupied,1,1,1,9,2,4
3632,15160025470,723,723,housing association - occupied,4,2,1,9,2,4
3633,15160025471,508,508,housing association - occupied,4,2,1,7,3,4
3634,15160025474,707,734,local authority - occupied,3,2,1,8,2,3
3635,15160025482,3233,3974,private rented - occupied,2,1,1,8,2,3
3636,15160025484,1097,1215,private rented - occupied,2,1,1,9,2,4
3637,15160025486,1251,1253,owner occupied - occupied,1,1,1,9,2,4
3638,15160025489,1632,1635,owner occupied - occupied,1,1,1,9,2,4
3639,15160025494,1227,1316,housing association - occupied,4,2,1,4,1,1
3640,15160025496,539,539,local authority - occupied,3,2,1,9,2,4
3641,15160025501,1809,2114,private rented - occupied,2,1,1,8,2,3
3642,15160025502,1316,1336,private rented - occupied,2,1,1,4,1,1
3643,15160025507,5570,5584,owner occupied - occupied,1,1,1,7,3,4
3644,15160025509,4335,4335,owner occupied - occupied,1,1,1,1,1,1
3645,15160025512,1227, ,housing association - vacant,4,2,2,4,1,1
3646,15160025515,3595,3601,owner occupied - occupied,1,1,1,9,2,4
3647,15160025516,1560,1560,owner occupied - occupied,1,1,1,2,1,1
3648,15160025519,3497,3695,private rented - occupied,2,1,1,10,3,4
3649,15160025525,618,628,housing association - occupied,4,2,1,2,1,1
3650,15160025529,9195,9195,private rented - occupied,2,1,1,1,1,1
3651,15160025538,507,507,local authority - occupied,3,2,1,9,2,4
3652,15160025548,2142,2150,owner occupied - occupied,1,1,1,6,3,2
3653,15160025549,6129,7163,private rented - occupied,2,1,1,8,2,3
3654,15160025552,4257,4257,owner occupied - occupied,1,1,1,2,1,1
3655,15160025554,413,413,local authority - occupied,3,2,1,4,1,1
3656,15160025558,3103, ,private rented - vacant,2,1,2,8,2,3
3657,15160025559,3877,3877,owner occupied - occupied,1,1,1,8,2,3
3658,15160025564,1707,1707,owner occupied - occupied,1,1,1,2,1,1
3659,15160025569,775,775,housing association - occupied,4,2,1,5,3,2
3660,15160025585,351,351,local authority - occupied,3,2,1,5,3,2
3661,15160025586,364,364,local authority - occupied,3,2,1,9,2,4
3662,15160025592,2148,2148,owner occupied - occupied,1,1,1,5,3,2
3663,15160025593,2952,2952,owner occupied - occupied,1,1,1,10,3,4
3664,15160025594,615,625,private rented - occupied,2,1,1,7,3,4
3665,15160025598,1331,1331,housing association - occupied,4,2,1,10,3,4
3666,15160025603,5293,5293,owner occupied - occupied,1,1,1,5,3,2
3667,15160025605,774,805,local authority - occupied,3,2,1,8,2,3
3668,15160025606,1700,1766,local authority - occupied,3,2,1,8,2,3
3669,15160025608,2114,2117,owner occupied - occupied,1,1,1,9,2,4
3670,15160025612,1221,1221,local authority - occupied,3,2,1,4,1,1
3671,15160025616,796,796,private rented - occupied,2,1,1,5,3,2
3672,15160025617,2531,2531,owner occupied - occupied,1,1,1,4,1,1
3673,15160025619,449,449,housing association - occupied,4,2,1,1,1,1
3674,15160025622,3490,4079,private rented - occupied,2,1,1,8,2,3
3675,15160025624,1443,1443,owner occupied - occupied,1,1,1,10,3,4
3676,15160025626,3727,3727,owner occupied - occupied,1,1,1,5,3,2
3677,15160025630,647,647,local authority - occupied,3,2,1,8,2,3
3678,15160025631,1981,1983,owner occupied - occupied,1,1,1,9,2,4
3679,15160025635,1298,1438,private rented - occupied,2,1,1,9,2,4
3680,15160025639,1741,1744,owner occupied - occupied,1,1,1,9,2,4
3681,15160025642,831,831,housing association - occupied,4,2,1,9,2,4
3682,15160025645,1017,1017,private rented - occupied,2,1,1,10,3,4
3683,15160025652,2813,2820,owner occupied - occupied,1,1,1,7,3,4
3684,15160025653,678,690,housing association - occupied,4,2,1,2,1,1
3685,15160025657,3081,3081,owner occupied - occupied,1,1,1,4,1,1
3686,15160025659,9565,11179,private rented - occupied,2,1,1,8,2,3
3687,15160025661,595,595,local authority - occupied,3,2,1,10,3,4
3688,15160025663,816,816,housing association - occupied,4,2,1,9,2,4
3689,15160025665,808,808,local authority - occupied,3,2,1,1,1,1
3690,15160025672,2331,2335,owner occupied - occupied,1,1,1,9,2,4
3691,15160025673,495,495,housing association - occupied,4,2,1,1,1,1
3692,15160025679,8493,9409,private rented - occupied,2,1,1,9,2,4
3693,15160025680,4987,5000,owner occupied - occupied,1,1,1,7,3,4
3694,15160025683,1245,1245,local authority - occupied,3,2,1,8,2,3
3695,15160025685,603,627,local authority - occupied,3,2,1,8,2,3
3696,15160025692,2935,2942,owner occupied - occupied,1,1,1,7,3,4
3697,15160025693,1970,2421,private rented - occupied,2,1,1,8,2,3
3698,15160025699,645,645,local authority - occupied,3,2,1,5,3,2
3699,15160025702,1217,1217,owner occupied - occupied,1,1,1,2,1,1
3700,15160025705,2232,2235,owner occupied - occupied,1,1,1,9,2,4
3701,15160025709,2987,2998,owner occupied - occupied,1,1,1,6,3,2
